index,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
1957,CHEMBL55683,O=[N+]([O-])c1cccc(Nc2nccc(-c3ccncc3)n2)c1,100000.0,inactive
1958,CHEMBL21265,NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,inactive
1959,CHEMBL278526,N#CCC(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,inactive
1960,CHEMBL59099,NCCCNC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,45000.0,inactive
1961,CHEMBL279035,O=C(O)c1ccc(NN2C(=O)c3c(c4c5cccc(O)c5n(C5OC(CO)C(O)C(O)C5O)c4c4[nH]c5c(O)cccc5c34)C2=O)cc1,90000.0,inactive
1963,CHEMBL21096,CCCNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,59000.0,inactive
1964,CHEMBL279481,O=C1NC(=O)c2c1c1c3cccc(O)c3[nH]c1c1[nH]c3c(O)cccc3c21,29000.0,inactive
1965,CHEMBL21108,O=C1NC(=O)c2c1c1c3cccc(O)c3[nH]c1c1c2c2cccc(O)c2n1C1OC(CO)C(O)C(O)C1O,90000.0,inactive
1966,CHEMBL282436,O=CNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,inactive
1967,CHEMBL283766,N#CCCNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,inactive
1968,CHEMBL56669,CCCCCC(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,100000.0,inactive
1969,CHEMBL277039,NC(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,inactive
1970,CHEMBL58436,c1cc(Nc2nccc(-c3cccnc3)n2)cc(OCCn2ccnc2)c1,7100.0,intermediate
1971,CHEMBL59036,Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,100000.0,inactive
1972,CHEMBL299707,COc1ccccc1C(=O)Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,100000.0,inactive
1973,CHEMBL291963,c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1,100000.0,inactive
1975,CHEMBL278101,CCC(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,inactive
1976,CHEMBL277408,CS(=O)(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,inactive
1978,CHEMBL282655,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NCc1cccc(O)c1,200000.0,inactive
1979,CHEMBL55379,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3c[nH]c4ccccc34)n2)c1,1800.0,intermediate
1981,CHEMBL56904,CN1CCN(Cc2ccc(C(=O)Nc3cccc(Nc4nccc(-c5cccnc5)n4)c3)cc2)CC1,100000.0,inactive
1982,CHEMBL418270,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1,100000.0,inactive
1983,CHEMBL293991,NCCCn1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)C(F)F)c4)n3)cccc21,530.0,active
1985,CHEMBL56359,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccs1,50000.0,inactive
1986,CHEMBL428453,CC(=O)NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,inactive
1987,CHEMBL277011,CCNN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O,200000.0,inactive
1988,CHEMBL277008,O=C1c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C(=O)N1NC(CO)CO,200000.0,inactive
1991,CHEMBL57690,c1ccc(Nc2nccc(-c3cccnc3)n2)cc1,100000.0,inactive
1992,CHEMBL55662,FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3ccncc3)n2)c1,100000.0,inactive
1993,CHEMBL277432,O=C(NN1C(=O)c2c(c3c4cccc(O)c4n(C4OC(CO)C(O)C(O)C4O)c3c3[nH]c4c(O)cccc4c23)C1=O)c1ccccc1,200000.0,inactive
1994,CHEMBL55592,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1,100000.0,inactive
1995,CHEMBL57553,Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,50000.0,inactive
1996,CHEMBL56081,O=[N+]([O-])c1cccc(Nc2nccc(-c3cccnc3)n2)c1,100000.0,inactive
1997,CHEMBL58142,O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)C1CCCCC1,100000.0,inactive
1998,CHEMBL58580,N#Cc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4cccnc4)n3)c2)cc1,100000.0,inactive
1999,CHEMBL49350,O=C(NCCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,1400.0,intermediate
2000,CHEMBL93173,COc1cc2ncnc(NCc3cccc(C)c3)c2cc1OC,170.0,active
2002,CHEMBL90541,COc1cc2ncnc(Nc3nnc4ccccc4n3)c2cc1OC,820.0,active
2004,CHEMBL330323,COc1cc2ncnc(Nc3nccc4ccccc34)c2cc1OC,200.0,active
2006,CHEMBL48384,NC(=O)c1cc2ccc(O)c(O)c2cn1,100000.0,inactive
2007,CHEMBL295939,NC(=O)c1cc2cc(O)c(O)cc2cn1,100000.0,inactive
2008,CHEMBL422066,COc1cc2ncnc(NNc3ccc(F)c(Cl)c3)c2cc1OC,430.0,active
2010,CHEMBL102651,C[C@@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1,419.0,active
2014,CHEMBL48436,O=C(NCc1ccccc1)c1cc2ccc(O)c(O)c2cn1,1400.0,intermediate
2015,CHEMBL50415,O=C(Nc1ccccc1)c1cc2cc(O)c(O)cc2cn1,5600.0,intermediate
2016,CHEMBL94019,COc1cc2ncnc(NC3CCc4ccccc43)c2cc1OC,910.0,active
2018,CHEMBL93423,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1O,390.0,active
2020,CHEMBL296582,O=C(NCc1ccccc1)c1cc2cc(O)c(O)cc2cn1,3100.0,intermediate
2021,CHEMBL48650,O=C(Nc1ccccc1)c1cc2ccc(O)c(O)c2cn1,7700.0,intermediate
2022,CHEMBL103014,C[C@@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,538.0,active
2023,CHEMBL91428,COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,660.0,active
2025,CHEMBL330668,COc1cc2ncnc(Nc3cnc4ccccc4n3)c2cc1OC,780.0,active
2027,CHEMBL92006,COc1cc2ncnc(/N=N/c3ccc(F)c(Cl)c3)c2cc1OC,730.0,active
2029,CHEMBL329867,COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,6.4,active
2031,CHEMBL105053,C[C@@H](Nc1[nH]cnc2nc(-c3ccccc3)cc1-2)c1ccccc1,10.0,active
2032,CHEMBL420059,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OCCN1CCOCC1,300.0,active
2034,CHEMBL538798,CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1.Cl,2511.89,intermediate
2035,CHEMBL419137,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OC,10.0,active
2037,CHEMBL91484,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OCCCN(C)C,27.0,active
2039,CHEMBL154580,C=CC(=O)c1ccc2ccccc2c1,10000.0,inactive
2040,CHEMBL103864,C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1,50.0,active
2041,CHEMBL328277,COc1cc2ncnc(N3CCc4ccccc43)c2cc1OC,820.0,active
2043,CHEMBL90540,COc1cc2ncnc(NC3CC3c3ccccc3)c2cc1OC(C)=O,84.0,active
2045,CHEMBL321511,O=[N+]([O-])c1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,10000.0,inactive
2046,CHEMBL328106,COc1cc2ncnc(Nc3ccc(Br)cc3)c2cc1OC,0.96,active
2047,CHEMBL316064,COc1cc2ncnc(Nc3cccc(C(F)(F)F)c3)c2cc1OC,0.24,active
2049,CHEMBL294769,COc1cc2nc(C)nc(Nc3cccc(Br)c3)c2cc1OC,10000.0,inactive
2050,CHEMBL329183,O=[N+]([O-])c1ccc2c(Nc3cccc(F)c3)ncnc2c1,6100.0,intermediate
2051,CHEMBL93302,Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,4.7,active
2052,CHEMBL418967,CCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCC,0.17,active
2053,CHEMBL96627,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1OC,1367.0,intermediate
2057,CHEMBL94191,COc1cc2ncnc(Nc3ccccc3)c2cc1OC,29.0,active
2058,CHEMBL328879,COc1ccc2ncnc(Nc3ccccc3)c2c1,55.0,active
2061,CHEMBL318736,CCCCOc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OCCCC,105.0,active
2062,CHEMBL96780,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,3.8,active
2063,CHEMBL90013,CN(C)c1ccc2c(Nc3cccc(Br)c3)ncnc2c1,11.0,active
2064,CHEMBL433205,Nc1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,3.3,active
2066,CHEMBL328244,Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,574.0,active
2067,CHEMBL91980,Nc1ccc2c(Nc3cccc(I)c3)ncnc2c1,0.35,active
2068,CHEMBL431811,COc1cc2c(Nc3cccc(Br)c3)ncnc2c(OC)c1OC,10000.0,inactive
2069,CHEMBL93051,Brc1cccc(Nc2ncnc3cc4c(cc23)OCO4)c1,15.0,active
2070,CHEMBL93966,Nc1ccc2c(Nc3cccc(F)c3)ncnc2c1,2.0,active
2071,CHEMBL328955,Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,0.25,active
2072,CHEMBL93284,O=[N+]([O-])c1ccc2c(Nc3cccc(I)c3)ncnc2c1,540.0,active
2073,CHEMBL92174,COc1cc2ncnc(Nc3ccccc3Br)c2cc1OC,128.0,active
2074,CHEMBL534909,CCn1cnc2c(Nc3cccc(C(F)(F)F)c3)nc(NCCN)nc21.Cl,10000.0,inactive
2075,CHEMBL367625,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@@H]3CCCC[C@@H]3N)nc21,5100.0,intermediate
2076,CHEMBL368278,CCn1cnc2c(Nc3cccc(Cl)c3)nc(N[C@H]3CCC[C@@H](N)C3)nc21,5300.0,intermediate
2078,CHEMBL93461,CC(=O)Nc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,40.0,active
2079,CHEMBL173647,CCn1cnc2c(Nc3cccc(Cl)c3)nc(NCCN)nc21,100000.0,inactive
2081,CHEMBL420254,CCNc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,12.0,active
2082,CHEMBL141247,O=C(Nc1ccccn1)Nc1cccc2c1[C@H]1CCCN1C2=O,20000.0,inactive
2083,CHEMBL63469,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,6.5,active
2084,CHEMBL89940,Nc1ccc2ncnc(Nc3ccccc3)c2c1,770.0,active
2087,CHEMBL93734,CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],28.0,active
2089,CHEMBL92985,Fc1cccc(Nc2ncnc3ccccc23)c1,56.0,active
2090,CHEMBL330224,Nc1ccc2c(Nc3ccccc3)ncnc2c1,100.0,active
2092,CHEMBL66409,O=[N+]([O-])c1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,25.0,active
2093,CHEMBL447230,COc1cc2ncnc(N(C)c3cccc(Br)c3)c2cc1OC,152.0,active
2094,CHEMBL94431,COc1cc2ncnc(Nc3cccc(F)c3)c2cc1OC,3.8,active
2095,CHEMBL328295,O=[N+]([O-])c1ccc2ncnc(Nc3ccccc3)c2c1,5000.0,intermediate
2096,CHEMBL92936,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],68.0,active
2098,CHEMBL92937,CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,0.69,active
2101,CHEMBL94432,O=[N+]([O-])c1ccc2c(Nc3cccc(C(F)(F)F)c3)ncnc2c1,10000.0,inactive
2102,CHEMBL96489,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,159.0,active
2104,CHEMBL93545,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],53.0,active
2105,CHEMBL93544,CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],2000.0,intermediate
2106,CHEMBL93295,COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC,463.0,active
2107,CHEMBL96065,COc1cc2ncnc(Nc3cccc(I)c3)c2cc1OC,0.89,active
2108,CHEMBL328691,COC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,12.0,active
2109,CHEMBL92709,COc1cc2ncnc(Nc3cc(Br)cc(Br)c3)c2cc1OC,113.0,active
2110,CHEMBL65038,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],15.0,active
2112,CHEMBL93346,COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1OC,10000.0,inactive
2113,CHEMBL317925,COc1cc2ncnc(Nc3cccc(Br)c3)c2c(OC)c1OC,0.67,active
2114,CHEMBL92398,COc1ccc2c(Nc3ccccc3)ncnc2c1,120.0,active
2115,CHEMBL91914,O=[N+]([O-])c1ccc2c(Nc3ccccc3)ncnc2c1,12000.0,inactive
2116,CHEMBL327307,COc1cc2ncnc(Nc3ccc(Br)c(Br)c3)c2cc1OC,0.072,active
2117,CHEMBL557975,CCn1cnc2c(Nc3cccc(C#N)c3)nc(NCCN)nc21.Cl,10000.0,inactive
2122,CHEMBL93635,O=[N+]([O-])c1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,810.0,active
2124,CHEMBL93783,CN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCO,14.0,active
2126,CHEMBL177053,Brc1cccc(Nc2ncnc3cc4ncsc4cc23)c1,44.0,active
2128,CHEMBL426580,Cc1nc2cc3c(Nc4cccc(Br)c4)ncnc3cc2[nH]1,0.29,active
2129,CHEMBL92902,CN1CCC=C(C(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)C1,115.0,active
2130,CHEMBL327838,COCCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,65.0,active
2131,CHEMBL328704,CCN(CC)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,12.0,active
2134,CHEMBL117324,COC[C@@H]1CCCN1CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,150.0,active
2137,CHEMBL172652,Brc1cccc(Nc2ncnc3cc4[nH]nnc4cc23)c1,4.1,active
2138,CHEMBL94066,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,107.0,active
2144,CHEMBL366580,Brc1cccc(Nc2ncnc3cc4c[nH]nc4cc23)c1,0.34,active
2145,CHEMBL329642,C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,269.0,active
2147,CHEMBL92356,CCN1CCN(CC#CC(=O)Nc2ccc3ncnc(Nc4cccc(Br)c4)c3c2)CC1,65.0,active
2148,CHEMBL94062,O=C(C#CCO)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,2.0,active
2150,CHEMBL123046,Oc1ccc(NCc2cc(O)ccc2O)cc1,41900.0,inactive
2154,CHEMBL93784,COCC1CCCN1CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,65.0,active
2157,CHEMBL176582,Cn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,0.01,active
2158,CHEMBL93537,O=C(/C=C/CN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,203.0,active
2159,CHEMBL122785,O=S(=O)(O)c1cc(NCc2cc(O)ccc2O)ccc1O,10300.0,inactive
2160,CHEMBL63786,Brc1cccc(Nc2ncnc3cc4ccccc4cc23)c1,0.003,active
2161,CHEMBL94123,O=C(/C=C/N1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,215.0,active
2162,CHEMBL92882,COC/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1132.0,intermediate
2166,CHEMBL93386,O=C(C#CCN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,20.0,active
2167,CHEMBL122260,CNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,9700.0,intermediate
2168,CHEMBL92731,CCCN(C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,90.0,active
2170,CHEMBL93049,COCOCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,59.0,active
2177,CHEMBL92961,CC(C)N(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)C(C)C,97.0,active
2178,CHEMBL175101,CN(C)CCn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,22.0,active
2179,CHEMBL93754,O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,1124.0,intermediate
2180,CHEMBL441279,COCOCC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,330.0,active
2182,CHEMBL123045,O=[N+]([O-])c1cc(NCc2cc(O)ccc2O)ccc1O,5400.0,intermediate
2183,CHEMBL328245,CCCN(CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)CCC,62.0,active
2184,CHEMBL91925,CCN(CC)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,73.0,active
2185,CHEMBL316127,O=C(/C=C/CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,74.0,active
2188,CHEMBL174426,Cn1cnc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,0.025,active
2189,CHEMBL91748,CN(C)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,250.0,active
2190,CHEMBL91009,COCC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,9.0,active
2193,CHEMBL173498,Brc1cccc(Nc2ncnc3cc4nccnc4cc23)c1,1.7,active
2195,CHEMBL2112369,COC[C@@H]1CCCN1C/C=C\C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,194.0,active
2196,CHEMBL90595,O=C(C#CCN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,57.0,active
2197,CHEMBL419501,COC[C@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,85.0,active
2200,CHEMBL122397,CCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,900.0,active
2204,CHEMBL91811,CC(C)N(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,85.0,active
2205,CHEMBL328977,O=C(C#CCN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,95.0,active
2206,CHEMBL94068,O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,106.0,active
2210,CHEMBL427298,CN(C)CCn1cnc2c(Cl)c3c(Nc4cccc(Br)c4)ncnc3cc21,203.0,active
2211,CHEMBL329856,CN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.0,active
2212,CHEMBL442754,COCCN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,62.0,active
2213,CHEMBL94109,O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,68.0,active
2217,CHEMBL91867,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.0,active
2218,CHEMBL2112370,COC[C@@H]1CCCN1C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,131.0,active
2220,CHEMBL122721,CCCCCCCCCCCCCCNC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,27200.0,inactive
2221,CHEMBL176891,CN(C)CCn1cnc2cc3ncnc(Nc4cccc(Br)c4)c3cc21,1.32,active
2222,CHEMBL414220,C=CCN(C)CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,71.0,active
2226,CHEMBL542955,COc1ccc2ncnc(N(C)c3ccccc3)c2c1.Cl,20000.0,inactive
2227,CHEMBL169970,O=C(Oc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,70.0,active
2232,CHEMBL553908,COc1cc2ncnc(N(C)c3cccc(Cl)c3)c2cc1OC.Cl,100.0,active
2233,CHEMBL554566,Cc1cccc(N(C)c2ncnc3cc(C)c(C)cc23)c1.Cl,6500.0,intermediate
2234,CHEMBL101683,O=C(Nc1ccc(Cl)cc1)c1ccccc1NCc1ccncc1,7300.0,intermediate
2235,CHEMBL355294,O=C(NOCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,50.0,active
2238,CHEMBL301359,c1ccc2ncncc2c1,27.0,active
2243,CHEMBL53375,COc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,39.0,active
2244,CHEMBL101253,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,10000.0,inactive
2245,CHEMBL171000,O=C(O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,35000.0,inactive
2247,CHEMBL52472,COc1ccc2ncncc2c1,30.0,active
2248,CHEMBL136011,Cc1cccc(N(C)c2[nH]cnc3nncc2-3)c1,50000.0,inactive
2249,CHEMBL169081,COC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,100000.0,inactive
2251,CHEMBL353879,CC(C)(C)ONC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,20000.0,inactive
2256,CHEMBL169356,Cc1cc(C)cc(COC(=O)c2cc(NCc3cc(O)ccc3O)ccc2O)c1,3000.0,intermediate
2258,CHEMBL545538,COc1cc2ncnc(N(C)c3ccc(C)cc3)c2cc1OC.Cl,4000.0,intermediate
2259,CHEMBL301549,COc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,263.0,active
2260,CHEMBL354521,CCOC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,50000.0,inactive
2262,CHEMBL171727,CCOC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,7000.0,intermediate
2264,CHEMBL171054,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)Cc1ccccc1,360.0,active
2268,CHEMBL54383,c1ccc(CNc2ncnc3ncccc23)cc1,10.0,active
2271,CHEMBL368296,CC(CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,1000.0,active
2273,CHEMBL352583,O=C(OCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,80.0,active
2275,CHEMBL53299,COc1ccc(CNc2cc3c(Nc4cccc(Br)c4)ncnc3cn2)cc1,2.3,active
2276,CHEMBL354300,CONC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,27000.0,inactive
2279,CHEMBL298637,CNc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,52.0,active
2282,CHEMBL53062,COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,2.6,active
2284,CHEMBL54805,Brc1cccc(Nc2ncnc3cccnc23)c1,34.0,active
2285,CHEMBL170996,CC(C)(C)ONC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,100.0,active
2286,CHEMBL168363,O=C(OCC1CCCCC1)c1cc(NCc2cc(O)ccc2O)ccc1O,1200.0,intermediate
2288,CHEMBL53300,Nc1ccc2ncncc2c1,0.79,active
2289,CHEMBL135417,COc1cc2nc(Cl)nc(N(C)c3ccccc3)c2cc1OC,50000.0,inactive
2292,CHEMBL355461,COC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,3000.0,intermediate
2294,CHEMBL355419,CCOP(=O)(Cc1cc(NCc2cc(O)ccc2O)ccc1O)OCC,4000.0,intermediate
2296,CHEMBL352591,O=C(Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O)NOCc1ccccc1,50000.0,inactive
2302,CHEMBL291496,Clc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,18.0,active
2303,CHEMBL553523,COc1cc2ncnc(N(C)c3cccc(C)c3)c2cc1OC.Cl,12000.0,inactive
2304,CHEMBL335052,CN(c1ccccc1)c1[nH]cnc2ncnc1-2,2000.0,intermediate
2307,CHEMBL168343,CC(C)(C)ONC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,5000.0,intermediate
2311,CHEMBL52418,CC(=O)Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,29.0,active
2314,CHEMBL134439,CN(c1ccccc1)c1ncnc2ccc(Cl)cc12,20000.0,inactive
2320,CHEMBL352876,O=P(O)(O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,3000.0,intermediate
2322,CHEMBL54784,c1ccc(CNc2ncnc3ccncc23)cc1,1460.0,intermediate
2323,CHEMBL296377,Clc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,40.0,active
2326,CHEMBL54474,Nc1ccc2c(Nc3cccc(Br)c3)ncnc2n1,940.0,active
2327,CHEMBL355853,CC(COC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O)CC(C)(C)C,4000.0,intermediate
2332,CHEMBL172333,O=C(OC/C=C/c1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,1300.0,intermediate
2334,CHEMBL51320,c1ccc(CNc2ncnc3cnccc23)cc1,2030.0,intermediate
2335,CHEMBL543195,COc1cc2ncnc(N(C)c3ccc(Cl)cc3)c2cc1OC.Cl,3000.0,intermediate
2336,CHEMBL545302,COc1cc2c(N(C)c3ccccc3)ncnc2c(OC)c1OC.Cl,20000.0,inactive
2337,CHEMBL168425,CCOC(=O)Cc1cc(/N=C/c2cc(O)ccc2O)ccc1O,100000.0,inactive
2341,CHEMBL168533,O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,30.0,active
2344,CHEMBL541334,CN(c1ccccc1)c1[nH]cnc2nncc1-2.Cl,50000.0,inactive
2346,CHEMBL355206,CC(C)(C)OC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,10000.0,inactive
2347,CHEMBL52882,CNC1=CC2N=CN(C)/C(=N\c3cccc(Br)c3)C2C=N1,3.1,active
2348,CHEMBL51265,Brc1cccc(Nc2ncnc3cnccc23)c1,51.0,active
